"Family","ID","Sex","oTreatment","Size","Activity","Block","tstart","Lifespan","Censored","timegroup"
"xAI","xAI4","M","A","4.186666667","Flight","F",31,36,0,18
"xAI","xAI4","M","A","4.186666667","Flight","F",36,39,0,19
"xAI","xAI4","M","A","4.186666667","Flight","F",39,40,0,20
"xAI","xAI4","M","A","4.186666667","Flight","F",40,43,0,21
"xAI","xAI4","M","A","4.186666667","Flight","F",43,44,0,22
"xAI","xAI4","M","A","4.186666667","Flight","F",44,45,0,23
"xAI","xAI4","M","A","4.186666667","Flight","F",45,46,0,24
"xAI","xAI4","M","A","4.186666667","Flight","F",46,47,0,25
"xAI","xAI4","M","A","4.186666667","Flight","F",47,48,0,26
"xAI","xAI4","M","A","4.186666667","Flight","F",48,49,0,27
"xAI","xAI4","M","A","4.186666667","Flight","F",49,51,0,28
"xAI","xAI4","M","A","4.186666667","Flight","F",51,52,0,29
"xAI","xAI4","M","A","4.186666667","Flight","F",52,53,0,30
"xAI","xAI4","M","A","4.186666667","Flight","F",53,54,0,31
"xAI","xAI4","M","A","4.186666667","Flight","F",54,55,0,32
"xAI","xAI4","M","A","4.186666667","Flight","F",55,56,0,33
"xAI","xAI4","M","A","4.186666667","Flight","F",56,57,0,34
"xAI","xAI4","M","A","4.186666667","Flight","F",57,58,0,35
"xAI","xAI4","M","A","4.186666667","Flight","F",58,59,0,36
"xAI","xAI4","M","A","4.186666667","Flight","F",59,60,0,37
"xAI","xAI4","M","A","4.186666667","Flight","F",60,61,0,38
"xAI","xAI4","M","A","4.186666667","Flight","F",61,62,0,39
"xAI","xAI4","M","A","4.186666667","Flight","F",62,63,0,40
"xAI","xAI4","M","A","4.186666667","Flight","F",63,64,0,41
"xAI","xAI4","M","A","4.186666667","Flight","F",64,65,0,42
"xAI","xAI4","M","A","4.186666667","Flight","F",65,66,0,43
"xAI","xAI4","M","A","4.186666667","Flight","F",66,67,0,44
"xAI","xAI4","M","A","4.186666667","Flight","F",67,68,0,45
"xAI","xAI4","M","A","4.186666667","Flight","F",68,69,0,46
"xAI","xAI4","M","A","4.186666667","Flight","F",69,70,0,47
"xAI","xAI4","M","A","4.186666667","Flight","F",70,71,0,48
"xAI","xAI4","M","A","4.186666667","Flight","F",71,72,0,49
"xAI","xAI4","M","A","4.186666667","Flight","F",72,73,0,50
"xAI","xAI4","M","A","4.186666667","Flight","F",73,74,0,51
"xAI","xAI4","M","A","4.186666667","Flight","F",74,75,1,52
"xF","xF1","M","A","4.093333333","Flight","B",0,4,0,1
"xF","xF1","M","A","4.093333333","Flight","B",4,7,0,2
"xF","xF1","M","A","4.093333333","Flight","B",7,8,0,3
"xF","xF1","M","A","4.093333333","Flight","B",8,9,0,4
"xF","xF1","M","A","4.093333333","Flight","B",9,10,0,5
"xF","xF1","M","A","4.093333333","Flight","B",10,11,0,6
"xF","xF1","M","A","4.093333333","Flight","B",11,12,0,7
"xF","xF1","M","A","4.093333333","Flight","B",12,13,0,8
"xF","xF1","M","A","4.093333333","Flight","B",13,16,0,9
"xF","xF1","M","A","4.093333333","Flight","B",16,17,0,10
"xF","xF1","M","A","4.093333333","Flight","B",17,20,0,11
"xF","xF1","M","A","4.093333333","Flight","B",20,21,0,12
"xF","xF1","M","A","4.093333333","Flight","B",21,24,0,13
"xF","xF1","M","A","4.093333333","Flight","B",24,26,0,14
"xF","xF1","M","A","4.093333333","Flight","B",26,27,0,15
"xF","xF1","M","A","4.093333333","Flight","B",27,28,0,16
"xF","xF1","M","A","4.093333333","Flight","B",28,31,0,17
"xF","xF1","M","A","4.093333333","Flight","B",31,36,0,18
"xF","xF1","M","A","4.093333333","Flight","B",36,39,0,19
"xF","xF1","M","A","4.093333333","Flight","B",39,40,0,20
"xF","xF1","M","A","4.093333333","Flight","B",40,43,0,21
"xF","xF1","M","A","4.093333333","Flight","B",43,44,0,22
"xF","xF1","M","A","4.093333333","Flight","B",44,45,0,23
"xF","xF1","M","A","4.093333333","Flight","B",45,46,0,24
"xF","xF1","M","A","4.093333333","Flight","B",46,47,0,25
"xF","xF1","M","A","4.093333333","Flight","B",47,48,0,26
"xF","xF1","M","A","4.093333333","Flight","B",48,49,0,27
"xF","xF1","M","A","4.093333333","Flight","B",49,51,0,28
"xF","xF1","M","A","4.093333333","Flight","B",51,52,0,29
"xF","xF1","M","A","4.093333333","Flight","B",52,53,0,30
"xF","xF1","M","A","4.093333333","Flight","B",53,54,0,31
"xF","xF1","M","A","4.093333333","Flight","B",54,55,0,32
"xF","xF1","M","A","4.093333333","Flight","B",55,56,0,33
"xF","xF1","M","A","4.093333333","Flight","B",56,57,0,34
"xF","xF1","M","A","4.093333333","Flight","B",57,58,0,35
"xF","xF1","M","A","4.093333333","Flight","B",58,59,0,36
"xF","xF1","M","A","4.093333333","Flight","B",59,60,0,37
"xF","xF1","M","A","4.093333333","Flight","B",60,61,0,38
"xF","xF1","M","A","4.093333333","Flight","B",61,62,0,39
"xF","xF1","M","A","4.093333333","Flight","B",62,63,0,40
"xF","xF1","M","A","4.093333333","Flight","B",63,64,0,41
"xF","xF1","M","A","4.093333333","Flight","B",64,65,0,42
"xF","xF1","M","A","4.093333333","Flight","B",65,66,0,43
"xF","xF1","M","A","4.093333333","Flight","B",66,67,0,44
"xF","xF1","M","A","4.093333333","Flight","B",67,68,0,45
"xF","xF1","M","A","4.093333333","Flight","B",68,69,0,46
"xF","xF1","M","A","4.093333333","Flight","B",69,70,0,47
"xF","xF1","M","A","4.093333333","Flight","B",70,71,0,48
"xF","xF1","M","A","4.093333333","Flight","B",71,72,0,49
"xF","xF1","M","A","4.093333333","Flight","B",72,73,0,50
"xF","xF1","M","A","4.093333333","Flight","B",73,74,0,51
"xF","xF1","M","A","4.093333333","Flight","B",74,75,1,52
"xF","xF2","F","A","3.79","Flight","B",0,4,0,1
"xF","xF2","F","A","3.79","Flight","B",4,7,0,2
"xF","xF2","F","A","3.79","Flight","B",7,8,0,3
"xF","xF2","F","A","3.79","Flight","B",8,9,0,4
"xF","xF2","F","A","3.79","Flight","B",9,10,0,5
"xF","xF2","F","A","3.79","Flight","B",10,11,0,6
"xF","xF2","F","A","3.79","Flight","B",11,12,0,7
"xF","xF2","F","A","3.79","Flight","B",12,13,0,8
"xF","xF2","F","A","3.79","Flight","B",13,16,0,9
"xF","xF2","F","A","3.79","Flight","B",16,17,0,10
"xF","xF2","F","A","3.79","Flight","B",17,20,0,11
"xF","xF2","F","A","3.79","Flight","B",20,21,0,12
"xF","xF2","F","A","3.79","Flight","B",21,24,0,13
"xF","xF2","F","A","3.79","Flight","B",24,26,0,14
"xF","xF2","F","A","3.79","Flight","B",26,27,0,15
"xF","xF2","F","A","3.79","Flight","B",27,28,0,16
"xF","xF2","F","A","3.79","Flight","B",28,31,0,17
"xF","xF2","F","A","3.79","Flight","B",31,36,0,18
"xF","xF2","F","A","3.79","Flight","B",36,39,0,19
"xF","xF2","F","A","3.79","Flight","B",39,40,0,20
"xF","xF2","F","A","3.79","Flight","B",40,43,0,21
"xF","xF2","F","A","3.79","Flight","B",43,44,0,22
"xF","xF2","F","A","3.79","Flight","B",44,45,0,23
"xF","xF2","F","A","3.79","Flight","B",45,46,0,24
"xF","xF2","F","A","3.79","Flight","B",46,47,0,25
"xF","xF2","F","A","3.79","Flight","B",47,48,0,26
"xF","xF2","F","A","3.79","Flight","B",48,49,0,27
"xF","xF2","F","A","3.79","Flight","B",49,51,0,28
"xF","xF2","F","A","3.79","Flight","B",51,52,0,29
"xF","xF2","F","A","3.79","Flight","B",52,53,0,30
"xF","xF2","F","A","3.79","Flight","B",53,54,0,31
"xF","xF2","F","A","3.79","Flight","B",54,55,0,32
"xF","xF2","F","A","3.79","Flight","B",55,56,0,33
"xF","xF2","F","A","3.79","Flight","B",56,57,0,34
"xF","xF2","F","A","3.79","Flight","B",57,58,0,35
"xF","xF2","F","A","3.79","Flight","B",58,59,0,36
"xF","xF2","F","A","3.79","Flight","B",59,60,0,37
"xF","xF2","F","A","3.79","Flight","B",60,61,0,38
"xF","xF2","F","A","3.79","Flight","B",61,62,0,39
"xF","xF2","F","A","3.79","Flight","B",62,63,0,40
"xF","xF2","F","A","3.79","Flight","B",63,64,0,41
"xF","xF2","F","A","3.79","Flight","B",64,65,0,42
"xF","xF2","F","A","3.79","Flight","B",65,66,0,43
"xF","xF2","F","A","3.79","Flight","B",66,67,0,44
"xF","xF2","F","A","3.79","Flight","B",67,68,0,45
"xF","xF2","F","A","3.79","Flight","B",68,69,0,46
"xF","xF2","F","A","3.79","Flight","B",69,70,0,47
"xF","xF2","F","A","3.79","Flight","B",70,71,0,48
"xF","xF2","F","A","3.79","Flight","B",71,72,0,49
"xF","xF2","F","A","3.79","Flight","B",72,73,0,50
"xF","xF2","F","A","3.79","Flight","B",73,74,0,51
"xF","xF2","F","A","3.79","Flight","B",74,75,1,52
"xH","xH6","F","B","5.043333333","Flight","B",0,4,0,1
"xH","xH6","F","B","5.043333333","Flight","B",4,7,0,2
"xH","xH6","F","B","5.043333333","Flight","B",7,8,0,3
"xH","xH6","F","B","5.043333333","Flight","B",8,9,0,4
"xH","xH6","F","B","5.043333333","Flight","B",9,10,0,5
"xH","xH6","F","B","5.043333333","Flight","B",10,11,0,6
"xH","xH6","F","B","5.043333333","Flight","B",11,12,0,7
"xH","xH6","F","B","5.043333333","Flight","B",12,13,0,8
"xH","xH6","F","B","5.043333333","Flight","B",13,16,0,9
"xH","xH6","F","B","5.043333333","Flight","B",16,17,0,10
"xH","xH6","F","B","5.043333333","Flight","B",17,20,0,11
"xH","xH6","F","B","5.043333333","Flight","B",20,21,0,12
"xH","xH6","F","B","5.043333333","Flight","B",21,24,0,13
"xH","xH6","F","B","5.043333333","Flight","B",24,26,0,14
"xH","xH6","F","B","5.043333333","Flight","B",26,27,0,15
"xH","xH6","F","B","5.043333333","Flight","B",27,28,0,16
"xH","xH6","F","B","5.043333333","Flight","B",28,31,0,17
"xH","xH6","F","B","5.043333333","Flight","B",31,36,0,18
"xH","xH6","F","B","5.043333333","Flight","B",36,39,0,19
"xH","xH6","F","B","5.043333333","Flight","B",39,40,0,20
"xH","xH6","F","B","5.043333333","Flight","B",40,43,0,21
"xH","xH6","F","B","5.043333333","Flight","B",43,44,0,22
"xH","xH6","F","B","5.043333333","Flight","B",44,45,0,23
"xH","xH6","F","B","5.043333333","Flight","B",45,46,0,24
"xH","xH6","F","B","5.043333333","Flight","B",46,47,0,25
"xH","xH6","F","B","5.043333333","Flight","B",47,48,0,26
"xH","xH6","F","B","5.043333333","Flight","B",48,49,0,27
"xH","xH6","F","B","5.043333333","Flight","B",49,51,0,28
"xH","xH6","F","B","5.043333333","Flight","B",51,52,0,29
"xH","xH6","F","B","5.043333333","Flight","B",52,53,0,30
"xH","xH6","F","B","5.043333333","Flight","B",53,54,0,31
"xH","xH6","F","B","5.043333333","Flight","B",54,55,0,32
"xH","xH6","F","B","5.043333333","Flight","B",55,56,0,33
"xH","xH6","F","B","5.043333333","Flight","B",56,57,0,34
"xH","xH6","F","B","5.043333333","Flight","B",57,58,0,35
"xH","xH6","F","B","5.043333333","Flight","B",58,59,0,36
"xH","xH6","F","B","5.043333333","Flight","B",59,60,0,37
"xH","xH6","F","B","5.043333333","Flight","B",60,61,0,38
"xH","xH6","F","B","5.043333333","Flight","B",61,62,0,39
"xH","xH6","F","B","5.043333333","Flight","B",62,63,0,40
"xH","xH6","F","B","5.043333333","Flight","B",63,64,0,41
"xH","xH6","F","B","5.043333333","Flight","B",64,65,0,42
"xH","xH6","F","B","5.043333333","Flight","B",65,66,0,43
"xH","xH6","F","B","5.043333333","Flight","B",66,67,0,44
"xH","xH6","F","B","5.043333333","Flight","B",67,68,0,45
"xH","xH6","F","B","5.043333333","Flight","B",68,69,0,46
"xH","xH6","F","B","5.043333333","Flight","B",69,70,0,47
"xH","xH6","F","B","5.043333333","Flight","B",70,71,0,48
"xH","xH6","F","B","5.043333333","Flight","B",71,72,0,49
"xH","xH6","F","B","5.043333333","Flight","B",72,73,0,50
"xH","xH6","F","B","5.043333333","Flight","B",73,74,0,51
"xH","xH6","F","B","5.043333333","Flight","B",74,75,1,52
"xBG","xBG11","F","B","5.293333333","Flight","G",0,4,0,1
"xBG","xBG11","F","B","5.293333333","Flight","G",4,7,0,2
"xBG","xBG11","F","B","5.293333333","Flight","G",7,8,0,3
"xBG","xBG11","F","B","5.293333333","Flight","G",8,9,0,4
"xBG","xBG11","F","B","5.293333333","Flight","G",9,10,0,5
"xBG","xBG11","F","B","5.293333333","Flight","G",10,11,0,6
"xBG","xBG11","F","B","5.293333333","Flight","G",11,12,0,7
"xBG","xBG11","F","B","5.293333333","Flight","G",12,13,0,8
"xBG","xBG11","F","B","5.293333333","Flight","G",13,16,0,9
"xBG","xBG11","F","B","5.293333333","Flight","G",16,17,0,10
"xBG","xBG11","F","B","5.293333333","Flight","G",17,20,0,11
"xBG","xBG11","F","B","5.293333333","Flight","G",20,21,0,12
"xBG","xBG11","F","B","5.293333333","Flight","G",21,24,0,13
"xBG","xBG11","F","B","5.293333333","Flight","G",24,26,0,14
"xBG","xBG11","F","B","5.293333333","Flight","G",26,27,0,15
"xBG","xBG11","F","B","5.293333333","Flight","G",27,28,0,16
"xBG","xBG11","F","B","5.293333333","Flight","G",28,31,0,17
"xBG","xBG11","F","B","5.293333333","Flight","G",31,36,0,18
"xBG","xBG11","F","B","5.293333333","Flight","G",36,39,0,19
"xBG","xBG11","F","B","5.293333333","Flight","G",39,40,0,20
"xBG","xBG11","F","B","5.293333333","Flight","G",40,43,0,21
"xBG","xBG11","F","B","5.293333333","Flight","G",43,44,0,22
"xBG","xBG11","F","B","5.293333333","Flight","G",44,45,0,23
"xBG","xBG11","F","B","5.293333333","Flight","G",45,46,0,24
"xBG","xBG11","F","B","5.293333333","Flight","G",46,47,0,25
"xBG","xBG11","F","B","5.293333333","Flight","G",47,48,0,26
"xBG","xBG11","F","B","5.293333333","Flight","G",48,49,0,27
"xBG","xBG11","F","B","5.293333333","Flight","G",49,51,0,28
"xBG","xBG11","F","B","5.293333333","Flight","G",51,52,0,29
"xBG","xBG11","F","B","5.293333333","Flight","G",52,53,0,30
"xBG","xBG11","F","B","5.293333333","Flight","G",53,54,0,31
"xBG","xBG11","F","B","5.293333333","Flight","G",54,55,0,32
"xBG","xBG11","F","B","5.293333333","Flight","G",55,56,0,33
"xBG","xBG11","F","B","5.293333333","Flight","G",56,57,0,34
"xBG","xBG11","F","B","5.293333333","Flight","G",57,58,0,35
"xBG","xBG11","F","B","5.293333333","Flight","G",58,59,0,36
"xBG","xBG11","F","B","5.293333333","Flight","G",59,60,0,37
"xBG","xBG11","F","B","5.293333333","Flight","G",60,61,0,38
"xBG","xBG11","F","B","5.293333333","Flight","G",61,62,0,39
"xBG","xBG11","F","B","5.293333333","Flight","G",62,63,0,40
"xBG","xBG11","F","B","5.293333333","Flight","G",63,64,0,41
"xBG","xBG11","F","B","5.293333333","Flight","G",64,65,0,42
"xBG","xBG11","F","B","5.293333333","Flight","G",65,66,0,43
"xBG","xBG11","F","B","5.293333333","Flight","G",66,67,0,44
"xBG","xBG11","F","B","5.293333333","Flight","G",67,68,0,45
"xBG","xBG11","F","B","5.293333333","Flight","G",68,69,0,46
"xBG","xBG11","F","B","5.293333333","Flight","G",69,70,0,47
"xBG","xBG11","F","B","5.293333333","Flight","G",70,71,0,48
"xBG","xBG11","F","B","5.293333333","Flight","G",71,72,0,49
"xBG","xBG11","F","B","5.293333333","Flight","G",72,73,0,50
"xBG","xBG11","F","B","5.293333333","Flight","G",73,74,1,51
"xBJ","xBJ4","M","A","4.726666667","Flight","G",0,4,0,1
"xBJ","xBJ4","M","A","4.726666667","Flight","G",4,7,0,2
"xBJ","xBJ4","M","A","4.726666667","Flight","G",7,8,0,3
"xBJ","xBJ4","M","A","4.726666667","Flight","G",8,9,0,4
"xBJ","xBJ4","M","A","4.726666667","Flight","G",9,10,0,5
"xBJ","xBJ4","M","A","4.726666667","Flight","G",10,11,0,6
"xBJ","xBJ4","M","A","4.726666667","Flight","G",11,12,0,7
"xBJ","xBJ4","M","A","4.726666667","Flight","G",12,13,0,8
"xBJ","xBJ4","M","A","4.726666667","Flight","G",13,16,0,9
"xBJ","xBJ4","M","A","4.726666667","Flight","G",16,17,0,10
"xBJ","xBJ4","M","A","4.726666667","Flight","G",17,20,0,11
"xBJ","xBJ4","M","A","4.726666667","Flight","G",20,21,0,12
"xBJ","xBJ4","M","A","4.726666667","Flight","G",21,24,0,13
"xBJ","xBJ4","M","A","4.726666667","Flight","G",24,26,0,14
"xBJ","xBJ4","M","A","4.726666667","Flight","G",26,27,0,15
"xBJ","xBJ4","M","A","4.726666667","Flight","G",27,28,0,16
"xBJ","xBJ4","M","A","4.726666667","Flight","G",28,31,0,17
"xBJ","xBJ4","M","A","4.726666667","Flight","G",31,36,0,18
"xBJ","xBJ4","M","A","4.726666667","Flight","G",36,39,0,19
"xBJ","xBJ4","M","A","4.726666667","Flight","G",39,40,0,20
"xBJ","xBJ4","M","A","4.726666667","Flight","G",40,43,0,21
"xBJ","xBJ4","M","A","4.726666667","Flight","G",43,44,0,22
"xBJ","xBJ4","M","A","4.726666667","Flight","G",44,45,0,23
"xBJ","xBJ4","M","A","4.726666667","Flight","G",45,46,0,24
"xBJ","xBJ4","M","A","4.726666667","Flight","G",46,47,0,25
"xBJ","xBJ4","M","A","4.726666667","Flight","G",47,48,0,26
"xBJ","xBJ4","M","A","4.726666667","Flight","G",48,49,0,27
"xBJ","xBJ4","M","A","4.726666667","Flight","G",49,51,0,28
"xBJ","xBJ4","M","A","4.726666667","Flight","G",51,52,0,29
"xBJ","xBJ4","M","A","4.726666667","Flight","G",52,53,0,30
"xBJ","xBJ4","M","A","4.726666667","Flight","G",53,54,0,31
"xBJ","xBJ4","M","A","4.726666667","Flight","G",54,55,0,32
"xBJ","xBJ4","M","A","4.726666667","Flight","G",55,56,0,33
"xBJ","xBJ4","M","A","4.726666667","Flight","G",56,57,0,34
"xBJ","xBJ4","M","A","4.726666667","Flight","G",57,58,0,35
"xBJ","xBJ4","M","A","4.726666667","Flight","G",58,59,0,36
"xBJ","xBJ4","M","A","4.726666667","Flight","G",59,60,0,37
"xBJ","xBJ4","M","A","4.726666667","Flight","G",60,61,0,38
"xBJ","xBJ4","M","A","4.726666667","Flight","G",61,62,0,39
"xBJ","xBJ4","M","A","4.726666667","Flight","G",62,63,0,40
"xBJ","xBJ4","M","A","4.726666667","Flight","G",63,64,0,41
"xBJ","xBJ4","M","A","4.726666667","Flight","G",64,65,0,42
"xBJ","xBJ4","M","A","4.726666667","Flight","G",65,66,0,43
"xBJ","xBJ4","M","A","4.726666667","Flight","G",66,67,0,44
"xBJ","xBJ4","M","A","4.726666667","Flight","G",67,68,0,45
"xBJ","xBJ4","M","A","4.726666667","Flight","G",68,69,0,46
"xBJ","xBJ4","M","A","4.726666667","Flight","G",69,70,0,47
"xBJ","xBJ4","M","A","4.726666667","Flight","G",70,71,0,48
"xBJ","xBJ4","M","A","4.726666667","Flight","G",71,72,0,49
"xBJ","xBJ4","M","A","4.726666667","Flight","G",72,73,0,50
"xBJ","xBJ4","M","A","4.726666667","Flight","G",73,74,1,51
"xR","xR7","F","A","4.78","Flight","D",0,4,0,1
"xR","xR7","F","A","4.78","Flight","D",4,7,0,2
"xR","xR7","F","A","4.78","Flight","D",7,8,0,3
"xR","xR7","F","A","4.78","Flight","D",8,9,0,4
"xR","xR7","F","A","4.78","Flight","D",9,10,0,5
"xR","xR7","F","A","4.78","Flight","D",10,11,0,6
"xR","xR7","F","A","4.78","Flight","D",11,12,0,7
"xR","xR7","F","A","4.78","Flight","D",12,13,0,8
"xR","xR7","F","A","4.78","Flight","D",13,16,0,9
"xR","xR7","F","A","4.78","Flight","D",16,17,0,10
"xR","xR7","F","A","4.78","Flight","D",17,20,0,11
"xR","xR7","F","A","4.78","Flight","D",20,21,0,12
"xR","xR7","F","A","4.78","Flight","D",21,24,0,13
"xR","xR7","F","A","4.78","Flight","D",24,26,0,14
"xR","xR7","F","A","4.78","Flight","D",26,27,0,15
"xR","xR7","F","A","4.78","Flight","D",27,28,0,16
"xR","xR7","F","A","4.78","Flight","D",28,31,0,17
"xR","xR7","F","A","4.78","Flight","D",31,36,0,18
"xR","xR7","F","A","4.78","Flight","D",36,39,0,19
"xR","xR7","F","A","4.78","Flight","D",39,40,0,20
"xR","xR7","F","A","4.78","Flight","D",40,43,0,21
"xR","xR7","F","A","4.78","Flight","D",43,44,0,22
"xR","xR7","F","A","4.78","Flight","D",44,45,0,23
"xR","xR7","F","A","4.78","Flight","D",45,46,0,24
"xR","xR7","F","A","4.78","Flight","D",46,47,0,25
"xR","xR7","F","A","4.78","Flight","D",47,48,0,26
"xR","xR7","F","A","4.78","Flight","D",48,49,0,27
"xR","xR7","F","A","4.78","Flight","D",49,51,0,28
"xR","xR7","F","A","4.78","Flight","D",51,52,0,29
"xR","xR7","F","A","4.78","Flight","D",52,53,0,30
"xR","xR7","F","A","4.78","Flight","D",53,54,0,31
"xR","xR7","F","A","4.78","Flight","D",54,55,0,32
"xR","xR7","F","A","4.78","Flight","D",55,56,0,33
"xR","xR7","F","A","4.78","Flight","D",56,57,0,34
"xR","xR7","F","A","4.78","Flight","D",57,58,0,35
"xR","xR7","F","A","4.78","Flight","D",58,59,0,36
"xR","xR7","F","A","4.78","Flight","D",59,60,0,37
"xR","xR7","F","A","4.78","Flight","D",60,61,0,38
"xR","xR7","F","A","4.78","Flight","D",61,62,0,39
"xR","xR7","F","A","4.78","Flight","D",62,63,0,40
"xR","xR7","F","A","4.78","Flight","D",63,64,0,41
"xR","xR7","F","A","4.78","Flight","D",64,65,0,42
"xR","xR7","F","A","4.78","Flight","D",65,66,0,43
"xR","xR7","F","A","4.78","Flight","D",66,67,0,44
"xR","xR7","F","A","4.78","Flight","D",67,68,0,45
"xR","xR7","F","A","4.78","Flight","D",68,69,0,46
"xR","xR7","F","A","4.78","Flight","D",69,70,0,47
"xR","xR7","F","A","4.78","Flight","D",70,71,0,48
"xR","xR7","F","A","4.78","Flight","D",71,72,0,49
"xR","xR7","F","A","4.78","Flight","D",72,73,1,50
"xR","xR3","F","B","5.25","Flight","D",0,4,0,1
"xR","xR3","F","B","5.25","Flight","D",4,7,0,2
"xR","xR3","F","B","5.25","Flight","D",7,8,0,3
"xR","xR3","F","B","5.25","Flight","D",8,9,0,4
"xR","xR3","F","B","5.25","Flight","D",9,10,0,5
"xR","xR3","F","B","5.25","Flight","D",10,11,0,6
"xR","xR3","F","B","5.25","Flight","D",11,12,0,7
"xR","xR3","F","B","5.25","Flight","D",12,13,0,8
"xR","xR3","F","B","5.25","Flight","D",13,16,0,9
"xR","xR3","F","B","5.25","Flight","D",16,17,0,10
"xR","xR3","F","B","5.25","Flight","D",17,20,0,11
"xR","xR3","F","B","5.25","Flight","D",20,21,0,12
"xR","xR3","F","B","5.25","Flight","D",21,24,0,13
"xR","xR3","F","B","5.25","Flight","D",24,26,0,14
"xR","xR3","F","B","5.25","Flight","D",26,27,0,15
"xR","xR3","F","B","5.25","Flight","D",27,28,0,16
"xR","xR3","F","B","5.25","Flight","D",28,31,0,17
"xR","xR3","F","B","5.25","Flight","D",31,36,0,18
"xR","xR3","F","B","5.25","Flight","D",36,39,0,19
"xR","xR3","F","B","5.25","Flight","D",39,40,0,20
"xR","xR3","F","B","5.25","Flight","D",40,43,0,21
"xR","xR3","F","B","5.25","Flight","D",43,44,0,22
"xR","xR3","F","B","5.25","Flight","D",44,45,0,23
"xR","xR3","F","B","5.25","Flight","D",45,46,0,24
"xR","xR3","F","B","5.25","Flight","D",46,47,0,25
"xR","xR3","F","B","5.25","Flight","D",47,48,0,26
"xR","xR3","F","B","5.25","Flight","D",48,49,0,27
"xR","xR3","F","B","5.25","Flight","D",49,51,0,28
"xR","xR3","F","B","5.25","Flight","D",51,52,0,29
"xR","xR3","F","B","5.25","Flight","D",52,53,0,30
"xR","xR3","F","B","5.25","Flight","D",53,54,0,31
"xR","xR3","F","B","5.25","Flight","D",54,55,0,32
"xR","xR3","F","B","5.25","Flight","D",55,56,0,33
"xR","xR3","F","B","5.25","Flight","D",56,57,0,34
"xR","xR3","F","B","5.25","Flight","D",57,58,0,35
"xR","xR3","F","B","5.25","Flight","D",58,59,0,36
"xR","xR3","F","B","5.25","Flight","D",59,60,0,37
"xR","xR3","F","B","5.25","Flight","D",60,61,0,38
"xR","xR3","F","B","5.25","Flight","D",61,62,0,39
"xR","xR3","F","B","5.25","Flight","D",62,63,0,40
"xR","xR3","F","B","5.25","Flight","D",63,64,0,41
"xR","xR3","F","B","5.25","Flight","D",64,65,0,42
"xR","xR3","F","B","5.25","Flight","D",65,66,0,43
"xR","xR3","F","B","5.25","Flight","D",66,67,0,44
"xR","xR3","F","B","5.25","Flight","D",67,68,0,45
"xR","xR3","F","B","5.25","Flight","D",68,69,0,46
